ModelName,Response,Corr,Trial,CorrRes,Duration,Feedback,View,Noise
regnetx_040,1,0,39,2,750,0,d,y
regnetx_040,2,0,40,3,1000,0,d,y
regnetx_040,1,0,41,3,1000,0,d,y
regnetx_040,3,0,42,1,1000,0,d,y
regnetx_040,1,1,43,1,1000,0,d,y
regnetx_040,3,1,44,3,1000,0,d,y
regnetx_040,2,0,45,3,1000,0,d,y
regnetx_040,2,0,46,3,1000,0,d,y
regnetx_040,1,0,47,2,1000,0,d,y
regnetx_040,2,0,48,3,1000,0,d,y
regnetx_040,3,0,49,1,1000,0,d,y
regnetx_040,3,0,50,2,1000,0,d,y
regnetx_040,3,0,51,2,1000,0,d,y
regnetx_064,1,1,1,1,1000,1,s,n
regnetx_064,1,1,2,1,1000,1,s,n
regnetx_064,3,1,3,3,1000,1,s,n
regnetx_064,1,1,4,1,300,0,s,n
regnetx_064,3,1,5,3,300,0,s,n
regnetx_064,3,1,6,3,300,0,s,n
regnetx_064,1,1,7,1,300,0,s,n
regnetx_064,3,1,8,3,300,0,s,n
regnetx_064,2,1,9,2,300,0,s,n
regnetx_064,2,1,10,2,300,0,s,n
regnetx_064,2,1,11,2,300,0,s,n
regnetx_064,1,1,12,1,500,0,d,n
regnetx_064,3,1,13,3,500,0,d,n
regnetx_064,2,1,14,2,500,0,d,n
regnetx_064,1,1,15,1,500,0,d,n
regnetx_064,2,1,16,2,500,0,d,n
regnetx_064,1,1,17,1,500,0,d,n
regnetx_064,3,1,18,3,500,0,d,n
regnetx_064,1,1,19,1,500,0,d,n
regnetx_064,1,1,20,1,500,0,d,n
regnetx_064,2,1,21,2,500,0,d,n
regnetx_064,1,1,22,1,500,0,d,n
regnetx_064,3,1,23,3,500,0,d,n
regnetx_064,3,1,24,3,500,0,d,n
regnetx_064,2,1,25,2,500,0,d,n
regnetx_064,3,1,26,3,500,0,d,n
regnetx_064,2,1,27,2,500,0,d,n
regnetx_064,2,0,28,1,750,0,s,y
regnetx_064,3,1,29,3,750,0,s,y
regnetx_064,2,1,30,2,750,0,s,y
regnetx_064,2,0,31,3,750,0,s,y
regnetx_064,2,1,32,2,750,0,s,y
regnetx_064,2,0,33,1,750,0,s,y
regnetx_064,2,0,34,3,750,0,s,y
regnetx_064,2,0,35,1,750,0,s,y
regnetx_064,2,1,36,2,750,0,s,y
regnetx_064,1,0,37,3,750,0,s,y
regnetx_064,2,0,38,1,750,0,d,y
regnetx_064,1,0,39,2,750,0,d,y
regnetx_064,1,0,40,3,1000,0,d,y
regnetx_064,2,0,41,3,1000,0,d,y
regnetx_064,1,1,42,1,1000,0,d,y
regnetx_064,3,0,43,1,1000,0,d,y
regnetx_064,2,0,44,3,1000,0,d,y
regnetx_064,2,0,45,3,1000,0,d,y
regnetx_064,2,0,46,3,1000,0,d,y
regnetx_064,3,0,47,2,1000,0,d,y
regnetx_064,2,0,48,3,1000,0,d,y
regnetx_064,2,0,49,1,1000,0,d,y
regnetx_064,2,1,50,2,1000,0,d,y
regnetx_064,1,0,51,2,1000,0,d,y
regnetx_080,1,1,1,1,1000,1,s,n
regnetx_080,1,1,2,1,1000,1,s,n
regnetx_080,1,0,3,3,1000,1,s,n
regnetx_080,1,1,4,1,300,0,s,n
regnetx_080,3,1,5,3,300,0,s,n
regnetx_080,3,1,6,3,300,0,s,n
regnetx_080,1,1,7,1,300,0,s,n
regnetx_080,3,1,8,3,300,0,s,n
regnetx_080,2,1,9,2,300,0,s,n
regnetx_080,2,1,10,2,300,0,s,n
regnetx_080,2,1,11,2,300,0,s,n
regnetx_080,1,1,12,1,500,0,d,n
regnetx_080,3,1,13,3,500,0,d,n
regnetx_080,2,1,14,2,500,0,d,n
regnetx_080,1,1,15,1,500,0,d,n
regnetx_080,2,1,16,2,500,0,d,n
regnetx_080,3,0,17,1,500,0,d,n
regnetx_080,3,1,18,3,500,0,d,n
regnetx_080,1,1,19,1,500,0,d,n
regnetx_080,2,0,20,1,500,0,d,n
regnetx_080,1,0,21,2,500,0,d,n
regnetx_080,1,1,22,1,500,0,d,n
regnetx_080,3,1,23,3,500,0,d,n
regnetx_080,3,1,24,3,500,0,d,n
regnetx_080,2,1,25,2,500,0,d,n
regnetx_080,3,1,26,3,500,0,d,n
regnetx_080,2,1,27,2,500,0,d,n
regnetx_080,3,0,28,1,750,0,s,y
regnetx_080,1,0,29,3,750,0,s,y
regnetx_080,2,1,30,2,750,0,s,y
regnetx_080,2,0,31,3,750,0,s,y
regnetx_080,1,0,32,2,750,0,s,y
regnetx_080,2,0,33,1,750,0,s,y
regnetx_080,1,0,34,3,750,0,s,y
regnetx_080,2,0,35,1,750,0,s,y
regnetx_080,2,1,36,2,750,0,s,y
regnetx_080,3,1,37,3,750,0,s,y
regnetx_080,2,0,38,1,750,0,d,y
regnetx_080,3,0,39,2,750,0,d,y
regnetx_080,2,0,40,3,1000,0,d,y
regnetx_080,1,0,41,3,1000,0,d,y
regnetx_080,3,0,42,1,1000,0,d,y
regnetx_080,3,0,43,1,1000,0,d,y
regnetx_080,2,0,44,3,1000,0,d,y
regnetx_080,2,0,45,3,1000,0,d,y
regnetx_080,2,0,46,3,1000,0,d,y
regnetx_080,1,0,47,2,1000,0,d,y
regnetx_080,1,0,48,3,1000,0,d,y
regnetx_080,1,1,49,1,1000,0,d,y
regnetx_080,3,0,50,2,1000,0,d,y
regnetx_080,3,0,51,2,1000,0,d,y
regnetx_120,1,1,1,1,1000,1,s,n
regnetx_120,1,1,2,1,1000,1,s,n
regnetx_120,1,0,3,3,1000,1,s,n
regnetx_120,1,1,4,1,300,0,s,n
regnetx_120,3,1,5,3,300,0,s,n
regnetx_120,3,1,6,3,300,0,s,n
regnetx_120,1,1,7,1,300,0,s,n
regnetx_120,3,1,8,3,300,0,s,n
regnetx_120,2,1,9,2,300,0,s,n
regnetx_120,2,1,10,2,300,0,s,n
regnetx_120,2,1,11,2,300,0,s,n
regnetx_120,1,1,12,1,500,0,d,n
regnetx_120,3,1,13,3,500,0,d,n
regnetx_120,2,1,14,2,500,0,d,n
regnetx_120,1,1,15,1,500,0,d,n
regnetx_120,2,1,16,2,500,0,d,n
regnetx_120,1,1,17,1,500,0,d,n
regnetx_120,3,1,18,3,500,0,d,n
regnetx_120,1,1,19,1,500,0,d,n
regnetx_120,2,0,20,1,500,0,d,n
regnetx_120,1,0,21,2,500,0,d,n
regnetx_120,1,1,22,1,500,0,d,n
regnetx_120,3,1,23,3,500,0,d,n
regnetx_120,3,1,24,3,500,0,d,n
regnetx_120,2,1,25,2,500,0,d,n
regnetx_120,3,1,26,3,500,0,d,n
regnetx_120,2,1,27,2,500,0,d,n
regnetx_120,1,1,28,1,750,0,s,y
regnetx_120,3,1,29,3,750,0,s,y
regnetx_120,2,1,30,2,750,0,s,y
regnetx_120,3,1,31,3,750,0,s,y
regnetx_120,3,0,32,2,750,0,s,y
regnetx_120,2,0,33,1,750,0,s,y
regnetx_120,3,1,34,3,750,0,s,y
regnetx_120,2,0,35,1,750,0,s,y
regnetx_120,2,1,36,2,750,0,s,y
regnetx_120,3,1,37,3,750,0,s,y
regnetx_120,2,0,38,1,750,0,d,y
regnetx_120,1,0,39,2,750,0,d,y
regnetx_120,1,0,40,3,1000,0,d,y
regnetx_120,3,1,41,3,1000,0,d,y
regnetx_120,3,0,42,1,1000,0,d,y
regnetx_120,1,1,43,1,1000,0,d,y
regnetx_120,3,1,44,3,1000,0,d,y
regnetx_120,1,0,45,3,1000,0,d,y
regnetx_120,3,1,46,3,1000,0,d,y
regnetx_120,2,1,47,2,1000,0,d,y
regnetx_120,2,0,48,3,1000,0,d,y
regnetx_120,2,0,49,1,1000,0,d,y
regnetx_120,2,1,50,2,1000,0,d,y
regnetx_120,2,1,51,2,1000,0,d,y
regnetx_160,1,1,1,1,1000,1,s,n
regnetx_160,1,1,2,1,1000,1,s,n
regnetx_160,3,1,3,3,1000,1,s,n
regnetx_160,1,1,4,1,300,0,s,n
regnetx_160,3,1,5,3,300,0,s,n
regnetx_160,3,1,6,3,300,0,s,n
regnetx_160,1,1,7,1,300,0,s,n
regnetx_160,3,1,8,3,300,0,s,n
regnetx_160,2,1,9,2,300,0,s,n
regnetx_160,2,1,10,2,300,0,s,n
regnetx_160,2,1,11,2,300,0,s,n
regnetx_160,1,1,12,1,500,0,d,n
regnetx_160,2,0,13,3,500,0,d,n
regnetx_160,1,0,14,2,500,0,d,n
regnetx_160,1,1,15,1,500,0,d,n
regnetx_160,2,1,16,2,500,0,d,n
regnetx_160,1,1,17,1,500,0,d,n
regnetx_160,2,0,18,3,500,0,d,n
regnetx_160,1,1,19,1,500,0,d,n
regnetx_160,2,0,20,1,500,0,d,n
regnetx_160,2,1,21,2,500,0,d,n
regnetx_160,1,1,22,1,500,0,d,n
regnetx_160,3,1,23,3,500,0,d,n
regnetx_160,3,1,24,3,500,0,d,n
regnetx_160,2,1,25,2,500,0,d,n
regnetx_160,3,1,26,3,500,0,d,n
regnetx_160,2,1,27,2,500,0,d,n
regnetx_160,1,1,28,1,750,0,s,y
regnetx_160,3,1,29,3,750,0,s,y
regnetx_160,3,0,30,2,750,0,s,y
regnetx_160,1,0,31,3,750,0,s,y
regnetx_160,3,0,32,2,750,0,s,y
regnetx_160,2,0,33,1,750,0,s,y
regnetx_160,1,0,34,3,750,0,s,y
regnetx_160,2,0,35,1,750,0,s,y
regnetx_160,3,0,36,2,750,0,s,y
regnetx_160,1,0,37,3,750,0,s,y
regnetx_160,2,0,38,1,750,0,d,y
regnetx_160,3,0,39,2,750,0,d,y
regnetx_160,3,1,40,3,1000,0,d,y
regnetx_160,2,0,41,3,1000,0,d,y
regnetx_160,3,0,42,1,1000,0,d,y
regnetx_160,3,0,43,1,1000,0,d,y
regnetx_160,2,0,44,3,1000,0,d,y
regnetx_160,2,0,45,3,1000,0,d,y
regnetx_160,3,1,46,3,1000,0,d,y
regnetx_160,1,0,47,2,1000,0,d,y
regnetx_160,3,1,48,3,1000,0,d,y
regnetx_160,1,1,49,1,1000,0,d,y
regnetx_160,3,0,50,2,1000,0,d,y
regnetx_160,3,0,51,2,1000,0,d,y
regnetx_320,1,1,1,1,1000,1,s,n
regnetx_320,1,1,2,1,1000,1,s,n
regnetx_320,3,1,3,3,1000,1,s,n
regnetx_320,1,1,4,1,300,0,s,n
regnetx_320,3,1,5,3,300,0,s,n
regnetx_320,3,1,6,3,300,0,s,n
regnetx_320,1,1,7,1,300,0,s,n
regnetx_320,3,1,8,3,300,0,s,n
regnetx_320,2,1,9,2,300,0,s,n
regnetx_320,2,1,10,2,300,0,s,n
regnetx_320,2,1,11,2,300,0,s,n
regnetx_320,1,1,12,1,500,0,d,n
regnetx_320,2,0,13,3,500,0,d,n
regnetx_320,2,1,14,2,500,0,d,n
regnetx_320,1,1,15,1,500,0,d,n
regnetx_320,2,1,16,2,500,0,d,n
regnetx_320,3,0,17,1,500,0,d,n
regnetx_320,3,1,18,3,500,0,d,n
regnetx_320,1,1,19,1,500,0,d,n
regnetx_320,2,0,20,1,500,0,d,n
regnetx_320,1,0,21,2,500,0,d,n
regnetx_320,1,1,22,1,500,0,d,n
regnetx_320,3,1,23,3,500,0,d,n
regnetx_320,1,0,24,3,500,0,d,n
regnetx_320,2,1,25,2,500,0,d,n
regnetx_320,3,1,26,3,500,0,d,n
regnetx_320,2,1,27,2,500,0,d,n
regnetx_320,3,0,28,1,750,0,s,y
regnetx_320,3,1,29,3,750,0,s,y
regnetx_320,1,0,30,2,750,0,s,y
regnetx_320,1,0,31,3,750,0,s,y
regnetx_320,3,0,32,2,750,0,s,y
regnetx_320,2,0,33,1,750,0,s,y
regnetx_320,2,0,34,3,750,0,s,y
regnetx_320,2,0,35,1,750,0,s,y
regnetx_320,3,0,36,2,750,0,s,y
regnetx_320,3,1,37,3,750,0,s,y
regnetx_320,3,0,38,1,750,0,d,y
regnetx_320,3,0,39,2,750,0,d,y
regnetx_320,2,0,40,3,1000,0,d,y
regnetx_320,1,0,41,3,1000,0,d,y
regnetx_320,3,0,42,1,1000,0,d,y
regnetx_320,1,1,43,1,1000,0,d,y
regnetx_320,1,0,44,3,1000,0,d,y
regnetx_320,1,0,45,3,1000,0,d,y
regnetx_320,3,1,46,3,1000,0,d,y
regnetx_320,2,1,47,2,1000,0,d,y
regnetx_320,1,0,48,3,1000,0,d,y
regnetx_320,1,1,49,1,1000,0,d,y
regnetx_320,3,0,50,2,1000,0,d,y
regnetx_320,1,0,51,2,1000,0,d,y
regnety_002,1,1,1,1,1000,1,s,n
regnety_002,1,1,2,1,1000,1,s,n
regnety_002,2,0,3,3,1000,1,s,n
regnety_002,1,1,4,1,300,0,s,n
regnety_002,3,1,5,3,300,0,s,n
regnety_002,3,1,6,3,300,0,s,n
regnety_002,1,1,7,1,300,0,s,n
regnety_002,3,1,8,3,300,0,s,n
regnety_002,2,1,9,2,300,0,s,n
regnety_002,2,1,10,2,300,0,s,n
regnety_002,2,1,11,2,300,0,s,n
regnety_002,1,1,12,1,500,0,d,n
regnety_002,3,1,13,3,500,0,d,n
regnety_002,3,0,14,2,500,0,d,n
regnety_002,1,1,15,1,500,0,d,n
regnety_002,2,1,16,2,500,0,d,n
regnety_002,3,0,17,1,500,0,d,n
regnety_002,3,1,18,3,500,0,d,n
regnety_002,1,1,19,1,500,0,d,n
regnety_002,1,1,20,1,500,0,d,n
regnety_002,2,1,21,2,500,0,d,n
regnety_002,1,1,22,1,500,0,d,n
regnety_002,3,1,23,3,500,0,d,n
regnety_002,3,1,24,3,500,0,d,n
regnety_002,2,1,25,2,500,0,d,n
regnety_002,3,1,26,3,500,0,d,n
regnety_002,2,1,27,2,500,0,d,n
regnety_002,2,0,28,1,750,0,s,y
regnety_002,3,1,29,3,750,0,s,y
regnety_002,2,1,30,2,750,0,s,y
regnety_002,1,0,31,3,750,0,s,y
regnety_002,3,0,32,2,750,0,s,y
regnety_002,2,0,33,1,750,0,s,y
regnety_002,2,0,34,3,750,0,s,y
regnety_002,1,1,35,1,750,0,s,y
regnety_002,2,1,36,2,750,0,s,y
regnety_002,2,0,37,3,750,0,s,y
regnety_002,1,1,38,1,750,0,d,y
regnety_002,1,0,39,2,750,0,d,y
regnety_002,1,0,40,3,1000,0,d,y
regnety_002,3,1,41,3,1000,0,d,y
regnety_002,1,1,42,1,1000,0,d,y
regnety_002,1,1,43,1,1000,0,d,y
regnety_002,1,0,44,3,1000,0,d,y
regnety_002,3,1,45,3,1000,0,d,y
regnety_002,3,1,46,3,1000,0,d,y
regnety_002,2,1,47,2,1000,0,d,y
regnety_002,2,0,48,3,1000,0,d,y
regnety_002,1,1,49,1,1000,0,d,y
regnety_002,3,0,50,2,1000,0,d,y
regnety_002,2,1,51,2,1000,0,d,y
regnety_004,1,1,1,1,1000,1,s,n
regnety_004,1,1,2,1,1000,1,s,n
regnety_004,1,0,3,3,1000,1,s,n
regnety_004,1,1,4,1,300,0,s,n
regnety_004,3,1,5,3,300,0,s,n
regnety_004,1,0,6,3,300,0,s,n
regnety_004,1,1,7,1,300,0,s,n
regnety_004,3,1,8,3,300,0,s,n
regnety_004,2,1,9,2,300,0,s,n
regnety_004,2,1,10,2,300,0,s,n
regnety_004,2,1,11,2,300,0,s,n
regnety_004,2,0,12,1,500,0,d,n
regnety_004,3,1,13,3,500,0,d,n
regnety_004,3,0,14,2,500,0,d,n
regnety_004,2,0,15,1,500,0,d,n
regnety_004,1,0,16,2,500,0,d,n
regnety_004,1,1,17,1,500,0,d,n
regnety_004,2,0,18,3,500,0,d,n
regnety_004,1,1,19,1,500,0,d,n
regnety_004,3,0,20,1,500,0,d,n
regnety_004,1,0,21,2,500,0,d,n
regnety_004,1,1,22,1,500,0,d,n
regnety_004,2,0,23,3,500,0,d,n
regnety_004,3,1,24,3,500,0,d,n
regnety_004,2,1,25,2,500,0,d,n
regnety_004,2,0,26,3,500,0,d,n
regnety_004,2,1,27,2,500,0,d,n
regnety_004,1,1,28,1,750,0,s,y
regnety_004,3,1,29,3,750,0,s,y
regnety_004,1,0,30,2,750,0,s,y
regnety_004,2,0,31,3,750,0,s,y
regnety_004,1,0,32,2,750,0,s,y
regnety_004,3,0,33,1,750,0,s,y
regnety_004,2,0,34,3,750,0,s,y
regnety_004,1,1,35,1,750,0,s,y
regnety_004,3,0,36,2,750,0,s,y
regnety_004,2,0,37,3,750,0,s,y
regnety_004,3,0,38,1,750,0,d,y
regnety_004,1,0,39,2,750,0,d,y
regnety_004,2,0,40,3,1000,0,d,y
regnety_004,2,0,41,3,1000,0,d,y
regnety_004,1,1,42,1,1000,0,d,y
regnety_004,2,0,43,1,1000,0,d,y
regnety_004,1,0,44,3,1000,0,d,y
regnety_004,3,1,45,3,1000,0,d,y
regnety_004,1,0,46,3,1000,0,d,y
regnety_004,2,1,47,2,1000,0,d,y
regnety_004,3,1,48,3,1000,0,d,y
regnety_004,1,1,49,1,1000,0,d,y
regnety_004,3,0,50,2,1000,0,d,y
regnety_004,1,0,51,2,1000,0,d,y
regnety_006,1,1,1,1,1000,1,s,n
regnety_006,1,1,2,1,1000,1,s,n
regnety_006,1,0,3,3,1000,1,s,n
regnety_006,1,1,4,1,300,0,s,n
regnety_006,3,1,5,3,300,0,s,n
regnety_006,3,1,6,3,300,0,s,n
regnety_006,1,1,7,1,300,0,s,n
regnety_006,3,1,8,3,300,0,s,n
regnety_006,2,1,9,2,300,0,s,n
regnety_006,2,1,10,2,300,0,s,n
regnety_006,2,1,11,2,300,0,s,n
regnety_006,1,1,12,1,500,0,d,n
regnety_006,3,1,13,3,500,0,d,n
regnety_006,2,1,14,2,500,0,d,n
regnety_006,2,0,15,1,500,0,d,n
regnety_006,2,1,16,2,500,0,d,n
regnety_006,3,0,17,1,500,0,d,n
regnety_006,2,0,18,3,500,0,d,n
regnety_006,1,1,19,1,500,0,d,n
regnety_006,3,0,20,1,500,0,d,n
regnety_006,1,0,21,2,500,0,d,n
regnety_006,1,1,22,1,500,0,d,n
regnety_006,3,1,23,3,500,0,d,n
regnety_006,3,1,24,3,500,0,d,n
regnety_006,2,1,25,2,500,0,d,n
regnety_006,2,0,26,3,500,0,d,n
regnety_006,2,1,27,2,500,0,d,n
regnety_006,2,0,28,1,750,0,s,y
regnety_006,3,1,29,3,750,0,s,y
regnety_006,1,0,30,2,750,0,s,y
regnety_006,1,0,31,3,750,0,s,y
regnety_006,1,0,32,2,750,0,s,y
regnety_006,1,1,33,1,750,0,s,y
regnety_006,3,1,34,3,750,0,s,y
regnety_006,1,1,35,1,750,0,s,y
regnety_006,2,1,36,2,750,0,s,y
regnety_006,3,1,37,3,750,0,s,y
regnety_006,1,1,38,1,750,0,d,y
regnety_006,3,0,39,2,750,0,d,y
regnety_006,1,0,40,3,1000,0,d,y
regnety_006,1,0,41,3,1000,0,d,y
regnety_006,2,0,42,1,1000,0,d,y
regnety_006,1,1,43,1,1000,0,d,y
regnety_006,1,0,44,3,1000,0,d,y
regnety_006,3,1,45,3,1000,0,d,y
regnety_006,3,1,46,3,1000,0,d,y
regnety_006,2,1,47,2,1000,0,d,y
regnety_006,1,0,48,3,1000,0,d,y
regnety_006,1,1,49,1,1000,0,d,y
regnety_006,2,1,50,2,1000,0,d,y
regnety_006,1,0,51,2,1000,0,d,y
regnety_008,1,1,1,1,1000,1,s,n
regnety_008,1,1,2,1,1000,1,s,n
regnety_008,1,0,3,3,1000,1,s,n
regnety_008,1,1,4,1,300,0,s,n
regnety_008,3,1,5,3,300,0,s,n
regnety_008,3,1,6,3,300,0,s,n
regnety_008,1,1,7,1,300,0,s,n
regnety_008,3,1,8,3,300,0,s,n
regnety_008,2,1,9,2,300,0,s,n
regnety_008,2,1,10,2,300,0,s,n
regnety_008,2,1,11,2,300,0,s,n
regnety_008,1,1,12,1,500,0,d,n
regnety_008,3,1,13,3,500,0,d,n
regnety_008,2,1,14,2,500,0,d,n
regnety_008,1,1,15,1,500,0,d,n
regnety_008,2,1,16,2,500,0,d,n
regnety_008,1,1,17,1,500,0,d,n
regnety_008,3,1,18,3,500,0,d,n
regnety_008,1,1,19,1,500,0,d,n
regnety_008,2,0,20,1,500,0,d,n
regnety_008,3,0,21,2,500,0,d,n
regnety_008,2,0,22,1,500,0,d,n
regnety_008,3,1,23,3,500,0,d,n
regnety_008,3,1,24,3,500,0,d,n
regnety_008,2,1,25,2,500,0,d,n
regnety_008,3,1,26,3,500,0,d,n
regnety_008,2,1,27,2,500,0,d,n
regnety_008,2,0,28,1,750,0,s,y
regnety_008,3,1,29,3,750,0,s,y
regnety_008,1,0,30,2,750,0,s,y
regnety_008,1,0,31,3,750,0,s,y
regnety_008,2,1,32,2,750,0,s,y
regnety_008,1,1,33,1,750,0,s,y
regnety_008,3,1,34,3,750,0,s,y
regnety_008,2,0,35,1,750,0,s,y
regnety_008,3,0,36,2,750,0,s,y
regnety_008,1,0,37,3,750,0,s,y
regnety_008,3,0,38,1,750,0,d,y
regnety_008,1,0,39,2,750,0,d,y
regnety_008,1,0,40,3,1000,0,d,y
regnety_008,1,0,41,3,1000,0,d,y
regnety_008,1,1,42,1,1000,0,d,y
regnety_008,2,0,43,1,1000,0,d,y
regnety_008,2,0,44,3,1000,0,d,y
regnety_008,3,1,45,3,1000,0,d,y
regnety_008,3,1,46,3,1000,0,d,y
regnety_008,3,0,47,2,1000,0,d,y
regnety_008,1,0,48,3,1000,0,d,y
regnety_008,2,0,49,1,1000,0,d,y
regnety_008,1,0,50,2,1000,0,d,y
regnety_008,1,0,51,2,1000,0,d,y
regnety_016,1,1,1,1,1000,1,s,n
regnety_016,1,1,2,1,1000,1,s,n
regnety_016,1,0,3,3,1000,1,s,n
regnety_016,1,1,4,1,300,0,s,n
regnety_016,3,1,5,3,300,0,s,n
regnety_016,3,1,6,3,300,0,s,n
regnety_016,1,1,7,1,300,0,s,n
regnety_016,3,1,8,3,300,0,s,n
regnety_016,2,1,9,2,300,0,s,n
regnety_016,2,1,10,2,300,0,s,n
regnety_016,2,1,11,2,300,0,s,n
regnety_016,1,1,12,1,500,0,d,n
regnety_016,3,1,13,3,500,0,d,n
regnety_016,2,1,14,2,500,0,d,n
regnety_016,1,1,15,1,500,0,d,n
regnety_016,2,1,16,2,500,0,d,n
regnety_016,1,1,17,1,500,0,d,n
regnety_016,3,1,18,3,500,0,d,n
regnety_016,1,1,19,1,500,0,d,n
regnety_016,3,0,20,1,500,0,d,n
regnety_016,1,0,21,2,500,0,d,n
regnety_016,1,1,22,1,500,0,d,n
regnety_016,3,1,23,3,500,0,d,n
regnety_016,3,1,24,3,500,0,d,n
regnety_016,2,1,25,2,500,0,d,n
regnety_016,3,1,26,3,500,0,d,n
regnety_016,2,1,27,2,500,0,d,n
regnety_016,2,0,28,1,750,0,s,y
regnety_016,3,1,29,3,750,0,s,y
regnety_016,1,0,30,2,750,0,s,y
regnety_016,2,0,31,3,750,0,s,y
regnety_016,3,0,32,2,750,0,s,y
regnety_016,3,0,33,1,750,0,s,y
regnety_016,2,0,34,3,750,0,s,y
regnety_016,3,0,35,1,750,0,s,y
regnety_016,3,0,36,2,750,0,s,y
regnety_016,2,0,37,3,750,0,s,y
regnety_016,3,0,38,1,750,0,d,y
regnety_016,1,0,39,2,750,0,d,y
regnety_016,2,0,40,3,1000,0,d,y
regnety_016,2,0,41,3,1000,0,d,y
regnety_016,3,0,42,1,1000,0,d,y
regnety_016,2,0,43,1,1000,0,d,y
regnety_016,2,0,44,3,1000,0,d,y
regnety_016,3,1,45,3,1000,0,d,y
regnety_016,3,1,46,3,1000,0,d,y
regnety_016,2,1,47,2,1000,0,d,y
regnety_016,3,1,48,3,1000,0,d,y
regnety_016,2,0,49,1,1000,0,d,y
regnety_016,1,0,50,2,1000,0,d,y
regnety_016,3,0,51,2,1000,0,d,y
regnety_032,1,1,1,1,1000,1,s,n
regnety_032,1,1,2,1,1000,1,s,n
regnety_032,3,1,3,3,1000,1,s,n
regnety_032,1,1,4,1,300,0,s,n
regnety_032,3,1,5,3,300,0,s,n
regnety_032,3,1,6,3,300,0,s,n
regnety_032,1,1,7,1,300,0,s,n
regnety_032,3,1,8,3,300,0,s,n
regnety_032,2,1,9,2,300,0,s,n
regnety_032,2,1,10,2,300,0,s,n
regnety_032,2,1,11,2,300,0,s,n
regnety_032,1,1,12,1,500,0,d,n
regnety_032,3,1,13,3,500,0,d,n
regnety_032,2,1,14,2,500,0,d,n
regnety_032,2,0,15,1,500,0,d,n
regnety_032,2,1,16,2,500,0,d,n
regnety_032,1,1,17,1,500,0,d,n
regnety_032,1,0,18,3,500,0,d,n
regnety_032,1,1,19,1,500,0,d,n
regnety_032,2,0,20,1,500,0,d,n
regnety_032,1,0,21,2,500,0,d,n
regnety_032,1,1,22,1,500,0,d,n
regnety_032,3,1,23,3,500,0,d,n
regnety_032,1,0,24,3,500,0,d,n
regnety_032,2,1,25,2,500,0,d,n
regnety_032,3,1,26,3,500,0,d,n
regnety_032,2,1,27,2,500,0,d,n
regnety_032,1,1,28,1,750,0,s,y
regnety_032,3,1,29,3,750,0,s,y
regnety_032,2,1,30,2,750,0,s,y
regnety_032,3,1,31,3,750,0,s,y
regnety_032,1,0,32,2,750,0,s,y
regnety_032,1,1,33,1,750,0,s,y
regnety_032,2,0,34,3,750,0,s,y
regnety_032,1,1,35,1,750,0,s,y
regnety_032,2,1,36,2,750,0,s,y
regnety_032,2,0,37,3,750,0,s,y
regnety_032,3,0,38,1,750,0,d,y
regnety_032,1,0,39,2,750,0,d,y
regnety_032,3,1,40,3,1000,0,d,y
regnety_032,1,0,41,3,1000,0,d,y
regnety_032,1,1,42,1,1000,0,d,y
regnety_032,1,1,43,1,1000,0,d,y
regnety_032,1,0,44,3,1000,0,d,y
regnety_032,2,0,45,3,1000,0,d,y
regnety_032,3,1,46,3,1000,0,d,y
regnety_032,2,1,47,2,1000,0,d,y
regnety_032,2,0,48,3,1000,0,d,y
regnety_032,1,1,49,1,1000,0,d,y
regnety_032,2,1,50,2,1000,0,d,y
regnety_032,1,0,51,2,1000,0,d,y
regnety_040,1,1,1,1,1000,1,s,n
regnety_040,1,1,2,1,1000,1,s,n
regnety_040,3,1,3,3,1000,1,s,n
regnety_040,1,1,4,1,300,0,s,n
regnety_040,3,1,5,3,300,0,s,n
regnety_040,3,1,6,3,300,0,s,n
regnety_040,1,1,7,1,300,0,s,n
regnety_040,3,1,8,3,300,0,s,n
regnety_040,2,1,9,2,300,0,s,n
regnety_040,2,1,10,2,300,0,s,n
regnety_040,2,1,11,2,300,0,s,n
regnety_040,1,1,12,1,500,0,d,n
regnety_040,3,1,13,3,500,0,d,n
regnety_040,2,1,14,2,500,0,d,n
regnety_040,1,1,15,1,500,0,d,n
regnety_040,2,1,16,2,500,0,d,n
regnety_040,1,1,17,1,500,0,d,n
regnety_040,3,1,18,3,500,0,d,n
regnety_040,1,1,19,1,500,0,d,n
regnety_040,2,0,20,1,500,0,d,n
regnety_040,2,1,21,2,500,0,d,n
regnety_040,1,1,22,1,500,0,d,n
regnety_040,3,1,23,3,500,0,d,n
regnety_040,1,0,24,3,500,0,d,n
regnety_040,2,1,25,2,500,0,d,n
regnety_040,3,1,26,3,500,0,d,n
regnety_040,2,1,27,2,500,0,d,n
regnety_040,2,0,28,1,750,0,s,y
regnety_040,3,1,29,3,750,0,s,y
regnety_040,3,0,30,2,750,0,s,y
regnety_040,2,0,31,3,750,0,s,y
regnety_040,1,0,32,2,750,0,s,y
regnety_040,3,0,33,1,750,0,s,y
regnety_040,1,0,34,3,750,0,s,y
regnety_040,3,0,35,1,750,0,s,y
regnety_040,1,0,36,2,750,0,s,y
regnety_040,2,0,37,3,750,0,s,y
regnety_040,3,0,38,1,750,0,d,y
regnety_040,2,1,39,2,750,0,d,y
regnety_040,1,0,40,3,1000,0,d,y
